City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Temperature (Celsius),humidity,Wind_Speed,Pressure,AQI_Bucket
Mumbai,13-03-2018,,,,,63.2,,1.34,,,0,0,0,,4.985906901,15.20067914,13.15883648,993.2007312,
Mumbai,14-03-2018,,,,,33.58,,1.26,,145.42,0,0,0,,1.34168019,70.12301476,5.694460523,1012.141817,
Mumbai,15-03-2018,,,,,53.56,,1.31,,,0,0,0,,-19.89283652,20.98291744,14.95357381,1000.429709,
Mumbai,16-03-2018,,,,,59.86,,1.5,,3.36,0,0,0,,13.41648492,32.31974199,1.332775398,996.9380919,
Mumbai,17-03-2018,,,,,58.81,,1.48,,,0,0,0,,0.060636083,53.75067904,21.64877223,1019.305008,
Mumbai,18-03-2018,,,,,60.39,,1.36,,,0,0,0,,31.25845849,83.5252835,26.62519061,1026.404173,
Mumbai,19-03-2018,,,,,47.85,,1.4,,,0,0,0,,31.70546851,12.26814622,27.06784585,1010.444644,
Mumbai,20-03-2018,,,,,50.96,,1.44,,,0,0,0,,5.95645987,53.63599642,10.83851833,1002.699806,
Mumbai,21-03-2018,,,,,40.09,,1.53,,,0,0,0,,24.01493627,69.50378666,8.941270291,1015.852546,
Mumbai,22-03-2018,,,,,67.51,,1.91,,,0,0,0,,-11.27025253,92.40437981,0.232754826,1022.195583,
Mumbai,23-03-2018,,,,,80.68,,1.72,,,0,0,0,,6.910753256,28.70519372,27.5132796,1018.417938,
Mumbai,24-03-2018,,,,,56.04,,1.7,,,0,0,0,,-9.97137748,10.40302942,16.40741559,1009.648054,
Mumbai,25-03-2018,,,,,80.13,,1.67,,,0,0,0,,25.6420447,26.4036615,12.21269742,996.9563088,
Mumbai,26-03-2018,,,,,67.93,,1.66,164.37,,0,0,0,,26.35464029,77.26372498,22.93013316,1010.28416,
Mumbai,27-03-2018,,,,,38.38,,1.05,,,0,0,0,,10.17337622,43.65593739,8.602821776,1021.65591,
Mumbai,28-03-2018,,,,,42.56,,1.36,,,0,0,0,,5.550146783,19.13617798,10.36100536,1021.648487,
Mumbai,29-03-2018,,,,,45.33,,1.17,,,0,0,0,,-15.12854498,56.98716538,16.16765319,1002.606134,
Mumbai,30-03-2018,,,,,59.32,,1.11,,,0,0,0,,18.91797772,64.23314144,27.19629492,1001.791106,
Mumbai,31-03-2018,,,,,50.75,,1.1,,,0,0,0,,-9.876139593,13.52957197,18.01938611,1009.013956,
Mumbai,01-04-2018,,,,,87.87,,1.37,,30.84,0,0,0,,13.14400414,59.39808564,11.96903847,1020.415663,
Mumbai,02-04-2018,,,,,62.32,,1.27,,90.35,0,0,0,,36.10914892,41.07052704,16.75943039,1013.136725,
Mumbai,03-04-2018,,,,,65.69,,1.32,,,0,0,0,,-8.293943775,11.15891729,5.621837431,997.6546514,
Mumbai,04-04-2018,,,,,49.2,,1.16,,,0,0,0,,12.43610236,94.99695928,21.11595666,1009.173393,
Mumbai,05-04-2018,,,,,62.54,,1.23,,,0,0,0,,-9.860439552,46.75887028,26.38709281,1015.057532,
Mumbai,06-04-2018,,,,,81.13,,1.29,,,0,0,0,,12.95373321,55.40304955,18.26280898,1025.691891,
Mumbai,07-04-2018,,,,,83.74,,1.29,,,0,0,0,,32.9017013,28.90411855,5.067625519,1021.439081,
Mumbai,08-04-2018,,,,,98.44,,1.44,,,0,0,0,,21.00040505,86.01260917,20.78258565,1001.78037,
Mumbai,09-04-2018,,,,,111.33,,1.55,,,0,0,0,,-14.4492825,65.58237147,10.33817454,1008.12955,
Mumbai,10-04-2018,,,,,60.39,,1.36,,,1.44,1.32,0.66,,16.12998522,80.25514493,12.09612663,995.4682923,
Mumbai,11-04-2018,,,,,76.87,,1.37,,,0,0,0,,16.93140878,78.40037531,18.78256186,1007.793584,
Mumbai,12-04-2018,,,,,44.32,,1.31,11.18,3.92,0,0,0,,-3.961787065,46.44628295,0.081362392,1000.168673,
Mumbai,13-04-2018,,,,,55.5,,1.34,,,0,0,0,,21.92818779,89.26550245,12.2824969,1013.186304,
Mumbai,14-04-2018,,,,,52.03,,1.32,,,0,0,0,,8.443138331,48.43080999,25.38136984,1020.670199,
Mumbai,15-04-2018,,,,,37.38,,1.28,,,0,0,0,,11.15479217,30.18224199,13.87809218,1007.351645,
Mumbai,16-04-2018,,,,,40.71,,1.29,,,0,0,0,,-5.800825735,94.15067503,8.674868427,1023.763724,
Mumbai,17-04-2018,,,,,56.06,,1.44,,,1.87,1.21,0.71,,33.52728279,12.36108748,15.89497878,1039.50226,
Mumbai,18-04-2018,,,,,42.79,,1.44,,,0.22,1.14,0.19,,30.03127424,67.50378709,6.545682186,1015.281462,
Mumbai,19-04-2018,,,,,65.51,,1.47,,,0.26,2.04,0.82,,-13.57525237,59.55904568,27.89424423,1018.496391,
Mumbai,20-04-2018,,,,,76.67,,1.37,,,0.24,2.39,2.51,,21.39220069,23.43313959,25.80294606,1018.974004,
Mumbai,21-04-2018,,,,,104.79,,1.48,,,0.24,1.59,0.65,,28.49347354,20.4141034,26.18173215,1012.440585,
Mumbai,22-04-2018,,,,,,,,,,,,,,32.0410536,15.09080889,21.07985394,1017.853334,
Mumbai,23-04-2018,,,,,,,,,,,,,,-12.34114476,94.72564988,16.31003531,1018.962634,
Mumbai,24-04-2018,,,,,0,,0,,,0,0,0,,0.008495688,9.260165892,11.40949765,1015.974889,
Mumbai,25-04-2018,,,18.99,,50.74,,1.83,,41.42,0.09,0.59,0.4,,30.42569143,83.47081976,14.15396863,995.7834681,
Mumbai,26-04-2018,25.5,58.53,73.45,20.08,110.9,,1.96,30.86,46.37,0.23,1.44,0.45,,-6.487827389,38.13472063,20.71208403,1023.533255,
Mumbai,27-04-2018,,,,,,,,,,,,,,17.62184219,8.384521121,28.30003797,1015.628151,
Mumbai,28-04-2018,,,,,,,,,,,,,,13.77258308,75.8202879,18.38458571,1000.058096,
Mumbai,29-04-2018,,,,,,,,,,,,,,-12.45419767,13.49010893,2.891193595,1004.284704,
Mumbai,30-04-2018,,,,,,,,,,,,,,-9.883546439,78.01353297,20.01572339,1012.216465,
Mumbai,01-05-2018,,,,,,,,,,,,,,7.372029528,76.78494671,0.033856474,1026.771269,
Mumbai,02-05-2018,,,,,,,,,,,,,,-15.89118496,77.15823115,8.604322457,1029.249826,
Mumbai,03-05-2018,,,,,,,,,,,,,,7.456388367,6.268976319,26.89674943,986.3586779,
Mumbai,04-05-2018,,,,,,,,,,,,,,-4.918765069,40.59561207,28.07820306,1015.126261,
Mumbai,05-05-2018,,,,,,,,,,,,,,28.37563371,36.87274765,23.01820023,1010.453679,
Mumbai,06-05-2018,16.74,,16.21,17.31,33.53,,1.29,25.48,43.73,0.12,,,,30.20030732,83.63495727,23.76986947,1020.879289,
Mumbai,07-05-2018,18.44,,23.53,22.6,46.03,,1.3,22,34,0.29,,,73,-13.89256393,49.21184277,24.04964199,1013.222228,Satisfactory
Mumbai,08-05-2018,18.07,48.8,34.2,29.98,64.12,,1.36,19.58,35.44,0.35,,,82,24.24800907,8.236186294,13.35544128,1013.572393,Satisfactory
Mumbai,09-05-2018,18.55,62.07,34.5,28.9,63.4,,1.35,18.59,35.91,0.44,,,84,20.6009706,57.57210862,9.955551447,1031.775292,Satisfactory
Mumbai,10-05-2018,22.57,67.03,22.38,23.46,45.81,,1.3,21.3,37.26,0.32,,,77,-14.92463794,83.52386487,1.981951777,1009.558105,Satisfactory
Mumbai,11-05-2018,23.57,71.8,21.08,25.71,46.8,,1.26,24.83,36.59,0.44,,,73,25.87800343,14.93222529,14.0454647,1014.758568,Satisfactory
Mumbai,12-05-2018,31.18,91.26,15.99,20.17,36.18,,1.23,25.71,33.41,0.24,,,86,-4.084301069,7.721739322,29.60009753,1015.332789,Satisfactory
Mumbai,13-05-2018,24.22,79.1,36.41,30.02,66.43,,1.36,21.32,39.09,0.62,,,90,8.766564961,44.23517154,25.9093336,1008.706471,Satisfactory
Mumbai,14-05-2018,21.81,44.13,16.06,18.5,34.55,,1.25,22.25,36.71,0.35,,,70,10.07399355,13.7150718,3.367007461,1035.705479,Satisfactory
Mumbai,15-05-2018,14.93,52.51,15.19,18.23,33.43,,1.22,20.01,35.06,0.5,,,64,-11.13260637,22.15522471,13.58480704,1015.90966,Satisfactory
Mumbai,16-05-2018,17.86,45.85,15.68,20.33,36.02,,1.21,20.6,30.81,0.46,,,64,38.75179162,66.12420178,9.130477175,1019.996445,Satisfactory
Mumbai,17-05-2018,24.73,74.2,14.94,18.24,33.18,,1.25,15.89,40.12,0.49,,,66,-14.90994642,66.19911525,1.908013374,1022.698084,Satisfactory
Mumbai,18-05-2018,24.09,72.98,26.7,28.27,53.35,,1.27,20.46,39.23,0.68,,,85,-11.36956606,3.538100647,19.35920588,1019.853958,Satisfactory
Mumbai,19-05-2018,23.97,88.35,25.5,23.79,49.3,,1.32,24.61,34.83,0.5,,,83,3.654967587,6.904260834,11.49445452,1005.510747,Satisfactory
Mumbai,20-05-2018,20.7,81.14,26.5,21.97,48.48,,1.34,22.61,45.24,0.35,,,90,-6.518887061,99.22750326,10.76196277,989.6263119,Satisfactory
Mumbai,21-05-2018,19.01,79.33,14.42,19.69,34.1,,1.27,24.7,43.26,0.63,,,76,-10.04517993,27.51158742,26.07681458,1000.752612,Satisfactory
Mumbai,22-05-2018,21.85,89.75,22.2,25.23,47.43,,1.32,22.67,44.85,0.63,,,90,10.03188398,66.17729216,9.522796948,1004.872007,Satisfactory
Mumbai,23-05-2018,24.32,93.09,14.02,15.9,31.4,,1.31,23.83,53.32,0.38,,,81,22.42035328,83.69761116,2.782324504,1023.842347,Satisfactory
Mumbai,24-05-2018,22.76,88.41,,,28.02,,1.19,20.43,50.68,0.49,,,92,8.823819085,32.51416654,16.03089215,1023.757878,Satisfactory
Mumbai,25-05-2018,15.38,56.32,,,23.02,,1.06,20.99,49.28,0.64,,,75,26.91943404,29.45265837,19.91348846,1011.760896,Satisfactory
Mumbai,26-05-2018,18.58,66.74,,,24.14,,1.09,22.34,50.69,0.3,,,51,15.08003619,74.37283106,19.03035403,1020.656848,Satisfactory
Mumbai,27-05-2018,15.53,18.64,,,27.73,,1.23,26.74,159.18,0.26,,,61,28.32552579,27.76612112,9.085142432,1006.443689,Satisfactory
Mumbai,28-05-2018,17.17,,,,104.17,,1.14,23.07,91.34,0.32,,,118,16.22658581,69.16870559,8.11745866,1003.442415,Moderate
Mumbai,29-05-2018,22.54,,,,78.73,,1.16,19.44,72.08,0.34,,,115,30.01839844,34.95203749,23.02822601,1022.213897,Moderate
Mumbai,30-05-2018,18.79,,,,44.37,,1.16,20.83,58.76,0.42,,,83,-4.981107585,57.601591,5.414451493,1018.396942,Satisfactory
Mumbai,31-05-2018,20.14,,,,38.76,,1.18,20.35,50.01,0.34,,,69,1.604014464,26.36452318,13.03871788,1005.861521,Satisfactory
Mumbai,01-06-2018,24.8,,,,48.35,,1.2,17.29,37.89,0.22,,,75,34.37788441,46.18321307,11.01905132,1013.614945,Satisfactory
Mumbai,02-06-2018,19.38,,,,47.49,,1.46,20.91,45.83,0.47,,,84,-0.53902516,9.593335235,1.151693873,1009.60631,Satisfactory
Mumbai,03-06-2018,18.68,,,,63.7,,1.74,25.18,43.54,0.45,,,98,37.58196712,44.00464887,11.44593486,1002.034219,Satisfactory
Mumbai,04-06-2018,19.98,,,,47.38,,1.46,24.02,41.12,0.67,,,82,0.377818305,38.75314221,0.727989733,1007.3034,Satisfactory
Mumbai,05-06-2018,26.85,,,,73.12,,1.62,25.77,41.46,0.44,,,105,-12.61840243,29.85750964,8.777912528,1023.432652,Moderate
Mumbai,06-06-2018,17.66,,,,36.88,,1.07,27.29,52.91,0.42,,,77,25.66084383,48.16368581,19.60975808,1018.917676,Satisfactory
Mumbai,07-06-2018,45.54,,,,56.91,,1.28,27.62,39.81,0.51,,,78,-17.38695276,4.819549885,22.25204442,1024.159246,Satisfactory
Mumbai,08-06-2018,17.79,,,,53.24,,1.26,26.8,38.99,0.63,,,86,25.93818884,14.49734907,20.30750439,1013.16555,Satisfactory
Mumbai,09-06-2018,19.26,,,,95.53,,1.43,30.11,42.27,0.51,,,72,22.70899173,28.85266082,3.769012523,1006.293467,Satisfactory
Mumbai,10-06-2018,6.2,,,,17.43,,1.04,26.72,45.84,0.27,,,,14.03616246,77.60918065,0.503631485,1019.127556,
Mumbai,11-06-2018,12.89,,,,17.48,,1,26.73,41.42,0.29,,,55,12.70245411,98.60324505,12.79010829,1012.542125,Satisfactory
Mumbai,12-06-2018,18.02,,,,21.61,,1.05,26.76,45.42,0.37,,,56,32.94942216,88.11428842,3.843945508,1027.809087,Satisfactory
Mumbai,13-06-2018,16.97,,,,24.16,,1.03,24.88,41.43,16.24,,,56,23.08075529,63.77536488,6.1623249,1011.967335,Satisfactory
Mumbai,14-06-2018,19.16,,,,33.52,,1.05,21.68,36.74,0.43,,,59,17.51596026,85.06798766,8.660599535,1005.296888,Satisfactory
Mumbai,15-06-2018,19.64,,,,42.76,,1.1,22.22,33.69,0.24,,,77,24.08541348,29.41314223,11.73940635,1030.818841,Satisfactory
Mumbai,16-06-2018,17.02,57.08,,,106,,1.44,29.82,32.68,0.71,,,101,16.89406199,80.55922188,25.40741016,1020.134839,Moderate
Mumbai,17-06-2018,16.94,70.7,,,111.55,,1.52,23.46,29.05,0.59,,,118,-13.96950719,34.32859048,22.17884315,1024.865598,Moderate
Mumbai,18-06-2018,10.87,31.4,30.83,20.73,74.79,,1.45,24.73,30.8,1.04,,,125,10.97387657,12.24307895,10.03298641,1030.698701,Moderate
Mumbai,19-06-2018,15.87,43.53,30.34,27.43,57.08,,1.4,20.43,35.72,0.75,,,88,15.5695214,3.748655886,1.777499174,1025.499077,Satisfactory
Mumbai,20-06-2018,25.71,97.45,34.53,19.74,54.28,,1.42,19.86,39.04,0.51,,,82,-14.88819478,14.94386334,23.32720316,1010.526659,Satisfactory
Mumbai,21-06-2018,22.86,82.67,12.38,9.35,21.72,,1.15,17.32,40.96,0.39,,,71,-8.328157134,11.9861053,8.652018087,1017.054416,Satisfactory
Mumbai,22-06-2018,18.09,70.66,11.86,8,19.87,,1.19,18.99,44.93,0.63,,,75,16.61204412,37.22060051,3.584307057,1015.413994,Satisfactory
Mumbai,23-06-2018,17.52,61.23,41.22,22.69,63.92,,1.45,20.7,35.33,0.69,,,89,-16.08797836,26.10427481,18.67620884,1000.521689,Satisfactory
Mumbai,24-06-2018,10.53,41.27,28.12,21.7,49.82,,1.35,19.23,38.32,0.51,,,91,-13.12691573,77.90272474,8.460315404,1005.664599,Satisfactory
Mumbai,25-06-2018,13.38,55.71,13.15,9.81,22.96,,1.19,18.61,48.68,0.36,,,77,-8.612575083,23.28677646,13.6328163,1001.790691,Satisfactory
Mumbai,26-06-2018,22.06,75.33,14.66,7.29,21.95,,1.17,18.95,33.79,0.39,,,68,-15.03874671,33.5433976,17.31556887,1032.355085,Satisfactory
Mumbai,27-06-2018,18.54,71,12.86,14.83,24.8,,1.21,19.25,34.73,0.33,,,72,12.27513629,65.70844301,12.6035608,1015.786073,Satisfactory
Mumbai,28-06-2018,19.38,56.8,37.79,29.81,66.97,,1.4,19.79,31.45,0.66,,,80,27.42002582,62.36998003,6.600404255,1019.429132,Satisfactory
Mumbai,29-06-2018,18.39,67.13,58.8,23.55,82.36,,1.72,20.16,34.69,1.02,,,109,2.922730576,33.2557837,5.315318249,997.9522455,Moderate
Mumbai,30-06-2018,16.59,66.72,28.83,20.94,49.77,,1.49,16.63,28.51,0.62,,,78,11.75177622,72.73497587,11.0663442,1025.965986,Satisfactory
Mumbai,01-07-2018,13,48.23,28.19,21.22,49.41,,1.49,19.4,22.08,0.82,,,88,35.82592104,85.93060944,5.250098091,1014.671804,Satisfactory
Mumbai,02-07-2018,13.78,48.89,30.97,22.09,53.06,,1.37,15.46,22.38,0.55,,,77,6.593259602,32.33887783,21.78005938,1013.332001,Satisfactory
Mumbai,03-07-2018,18.5,65.24,37.75,25.39,63.13,,1.49,18.02,26.45,0.54,,,89,-16.78655607,23.31135982,21.22514705,1008.654646,Satisfactory
Mumbai,04-07-2018,14.71,52.86,11.34,13.29,24.63,,1.17,15.13,29.09,0.27,,,75,12.42230994,89.75823115,26.04855464,1008.899061,Satisfactory
Mumbai,05-07-2018,14.11,73.45,11.07,13.32,24.39,,1.19,13.5,27.65,0.5,,,68,1.603046291,89.72797427,8.137961001,1004.726589,Satisfactory
Mumbai,06-07-2018,14.53,70.33,10.98,15.53,26.52,,1.17,12.65,26.26,0.41,,,72,-12.27599548,26.31674062,28.46388423,1014.701902,Satisfactory
Mumbai,07-07-2018,12.84,56.35,17.38,22.11,38.35,,1.27,12.79,28.19,0.4,,,73,-0.716643645,40.36965916,6.263956129,1022.255991,Satisfactory
Mumbai,08-07-2018,,,36.66,35.28,,,1.41,,,0.56,,,74,-9.045141695,8.843074132,0.052455452,1008.454623,Satisfactory
Mumbai,09-07-2018,12.96,38.84,48.72,32.45,130.77,,1.52,17.77,24.24,0.62,,,,32.93316562,42.98927423,2.848313518,989.0872921,
Mumbai,10-07-2018,12.8,46.86,13.53,19.41,32.94,,1.19,14.35,34.86,0.74,,,,35.68555084,80.17882308,0.715654411,1007.281344,
Mumbai,11-07-2018,18.15,71.77,10.39,16.33,26.73,,1.17,14.69,27.8,0.42,,,67,8.791910038,85.93521014,3.151710834,1027.448742,Satisfactory
Mumbai,12-07-2018,15.31,69.04,10.59,16.32,26.92,,1.16,12.03,24.34,0.5,,,68,-15.49420454,6.420456158,17.49721226,997.3041578,Satisfactory
Mumbai,13-07-2018,14.72,82.21,11.01,17.39,28.4,,1.23,11.33,25.82,0.5,,,72,10.98150581,83.96894144,11.55665147,1011.855745,Satisfactory
Mumbai,14-07-2018,19.26,93.35,10.72,16.22,26.96,,1.2,11.48,26.07,1.25,,,84,-5.161531456,26.42798351,23.99950095,1019.225964,Satisfactory
Mumbai,15-07-2018,13.43,89.58,9.86,15.37,25.24,,1.16,11.5,33.28,0.58,,,60,-10.79699463,66.90022915,18.10281879,1027.138366,Satisfactory
Mumbai,16-07-2018,15.67,77.37,10.53,16.43,26.96,,1.17,11.43,30.01,0.46,,,69,38.45233958,70.79427494,1.966991906,993.9912307,Satisfactory
Mumbai,17-07-2018,16.43,72.12,10.75,16.38,27.14,,1.22,11.99,28.73,0.52,,,80,11.52454234,66.65225731,16.95401418,1014.946748,Satisfactory
Mumbai,18-07-2018,23.32,60.58,9.09,17.66,26.75,,1.25,11.67,25.99,0.67,,,70,9.693001789,48.59736605,11.05537612,1005.721346,Satisfactory
Mumbai,19-07-2018,46.76,73.6,4.55,14.7,19.23,,1.2,9.71,24.56,0.72,,,82,4.216676094,85.89526121,8.16059066,1008.344565,Satisfactory
Mumbai,20-07-2018,16.52,67.74,10.53,18.31,28.85,,1.24,11.57,27.49,0.71,,,70,7.331335239,39.62968639,16.929329,1009.829431,Satisfactory
Mumbai,21-07-2018,15,65.59,10.13,16.98,27.11,,1.04,12.14,29.34,0.6,,,66,14.88318574,14.84436681,17.59231182,1001.25983,Satisfactory
Mumbai,22-07-2018,15.37,58.9,10.26,16.35,26.61,,1.02,11.8,24.89,0.74,,,62,-11.0496441,24.58522756,2.936930661,1017.195184,Satisfactory
Mumbai,23-07-2018,14.24,56.91,11.01,17.29,28.31,,1.07,11.66,26.77,0.24,,,63,-0.205391228,89.85096634,5.084762545,1027.416574,Satisfactory
Mumbai,24-07-2018,15.24,53.79,13.13,16.18,29.31,,1.1,13.08,18.72,0.51,,,61,35.49082046,81.54752019,26.5301562,1000.387347,Satisfactory
Mumbai,25-07-2018,16.28,54.45,12.84,14.54,27.38,,1.05,12.86,22.01,0.59,,,61,-2.249039676,0.47919913,5.548997098,1029.537013,Satisfactory
Mumbai,26-07-2018,15.88,62.28,16.02,13.72,29.75,,1.15,12.88,21.87,0.57,,,60,-4.915792377,40.49827645,18.19784416,996.5363748,Satisfactory
Mumbai,27-07-2018,13.23,52.16,13.76,12.4,26.17,,1.14,12.25,22.52,0.53,,,63,-16.00336395,43.64138742,4.953942009,1003.21128,Satisfactory
Mumbai,28-07-2018,14.11,53.33,15.2,12.74,27.95,,1.14,13.07,22.15,0.39,,,62,-9.821260951,25.88282308,15.68325299,1004.998796,Satisfactory
Mumbai,29-07-2018,13.39,52.3,18.68,13.83,32.49,,1.05,14.99,21.91,0.44,,,62,3.0892033,65.33918269,18.04199019,1001.549889,Satisfactory
Mumbai,30-07-2018,15.45,50.4,14.19,11.65,25.84,,1.15,12.34,21.34,0.67,,,64,-7.686141206,80.81581126,25.57134264,1011.100594,Satisfactory
Mumbai,31-07-2018,16.22,61.49,8.42,15.83,24.25,,1.23,9.29,24.03,0.39,,,44,10.45705863,77.88889675,15.56749905,1000.526941,Good
Mumbai,01-08-2018,14.71,65.57,8.07,15.46,23.54,,1.16,10.08,23.69,0.44,,,64,32.9853233,87.76512779,21.9599347,1013.192038,Satisfactory
Mumbai,02-08-2018,14.87,56.31,11.9,32.71,45.5,,1.2,20.19,33.07,1.02,,,84,-6.645581366,64.30078139,23.06492553,1004.773577,Satisfactory
Mumbai,03-08-2018,17.72,48.66,12.25,48.29,58.01,,1.18,24.59,18.65,0.32,,,75,-0.155513509,88.46527298,9.247826176,1009.839251,Satisfactory
Mumbai,04-08-2018,10.36,44.69,12.66,20.48,27.66,,1.19,10.93,28.24,0.27,,,65,28.77587634,43.41451283,4.914577158,1000.705337,Satisfactory
Mumbai,05-08-2018,9.21,41.44,15.48,22.23,37.71,,1.17,15.38,27.3,0.3,,,64,3.204759133,77.82876733,24.40675988,998.9982747,Satisfactory
Mumbai,06-08-2018,11.21,43.37,16.13,14.63,30.76,,1.2,12.42,27.19,0.36,,,66,-8.493562882,74.93464725,25.19137481,1018.784349,Satisfactory
Mumbai,07-08-2018,12.65,51.97,14.45,20.24,34.7,,1.21,9.22,28.15,0.42,,,66,-11.69348843,58.18498462,25.20757079,1023.576648,Satisfactory
Mumbai,08-08-2018,13.33,54.43,12.68,20.09,32.78,,1.2,9.64,26.99,0.29,,,67,-19.23606333,71.36657598,14.58063176,1028.090905,Satisfactory
Mumbai,09-08-2018,11.61,46.49,13.13,31.78,44.92,,1.21,12.06,32.95,0.19,,,67,37.53962722,81.7010242,18.80339743,1004.416248,Satisfactory
Mumbai,10-08-2018,12.59,48.67,13.29,20.2,33.44,,1.22,10.6,35.23,0.3,,,69,18.55583719,14.11263197,6.042706722,1004.480473,Satisfactory
Mumbai,11-08-2018,11.7,40.69,14.08,21.17,35.26,,1.24,11.08,39.1,0.31,,,67,-3.083397557,88.95092446,6.888381823,1010.144742,Satisfactory
Mumbai,12-08-2018,9.7,42.34,12.42,20.86,33.28,,1.22,11.92,38.31,0.29,,,67,-15.63052521,29.51104994,0.87555158,1014.650081,Satisfactory
Mumbai,13-08-2018,12.94,45.15,13.18,17.76,30.93,,1.14,9.21,37.65,0.39,,,68,29.30177449,93.41034176,17.59670781,1017.334424,Satisfactory
Mumbai,14-08-2018,80.13,64.24,15.43,20.85,36.28,,0.91,11.77,39.5,0.33,,,107,10.88322588,10.93408645,6.772589729,1015.113861,Moderate
Mumbai,15-08-2018,26.83,90.14,16.22,22.03,38.26,,1.12,14.45,44.31,0.31,,,93,-11.67097495,90.03720863,23.1715532,1026.792735,Satisfactory
Mumbai,16-08-2018,26.49,91.07,15.76,22.23,38,,1.1,11.49,41.44,0.43,,,90,-13.06902946,29.30285597,10.6268507,1019.707286,Satisfactory
Mumbai,17-08-2018,23.72,74.6,14.51,21.08,35.6,,1.09,11.53,41.28,0.34,,,83,35.84669236,44.72391691,13.14423681,1022.7714,Satisfactory
Mumbai,18-08-2018,24.15,73.99,16.42,23.64,40.06,,1.06,14.13,41.67,0.33,,,74,24.45552873,84.15826486,20.87746281,1016.151658,Satisfactory
Mumbai,19-08-2018,22.94,84.4,15.52,19.22,34.74,,1.02,11.74,44.15,0.33,,,76,-8.172495045,83.33011895,2.575718155,1025.210653,Satisfactory
Mumbai,20-08-2018,26.68,75.24,17.67,20.96,38.63,,0.99,11.84,37.31,0.32,,,81,-0.249093827,27.88669174,27.77036551,1006.641752,Satisfactory
Mumbai,21-08-2018,30.76,69.36,18.75,24.6,43.35,,1.02,13.7,46.32,0.33,,,95,33.53949276,34.56350686,16.71320732,1013.709448,Satisfactory
Mumbai,22-08-2018,25.47,61.36,14.19,22.08,36.26,,1.03,15.21,47.18,0.38,,,64,-0.840036027,43.76829397,14.6791257,1008.341398,Satisfactory
Mumbai,23-08-2018,23.11,62.32,16.75,26.84,43.6,,1.01,15.22,45.22,0.28,,,65,20.22664766,58.18137957,15.79837451,1011.593313,Satisfactory
Mumbai,24-08-2018,18.94,53.7,14.7,26.94,41.59,,1.18,12.06,48.58,0.25,,,65,0.986611244,72.64735005,26.55624105,996.1369836,Satisfactory
Mumbai,25-08-2018,25.28,55.95,14.09,26.13,40.23,,1.33,14.85,49.66,0.28,,,70,30.01981827,43.65246606,20.54163425,1017.566978,Satisfactory
Mumbai,26-08-2018,23.62,54.02,14.61,24.89,39.51,,1.36,14.8,55.14,0.5,,,72,34.07806327,45.44009706,21.80095828,1019.900841,Satisfactory
Mumbai,27-08-2018,26.46,65.51,36.47,30.42,66.89,,1.44,14.13,49.99,0.47,,,77,-17.32058678,87.80252466,26.34234488,1015.247852,Satisfactory
Mumbai,28-08-2018,30.97,75.3,22.59,33.37,55.98,,1.39,9.51,54.83,0.4,,,100,-10.7314656,74.32080794,0.324040671,1017.633928,Satisfactory
Mumbai,29-08-2018,28.58,70.91,10.63,32.46,43.09,,1.31,7.65,45.71,0.29,,,77,18.84230881,51.49201164,20.43859652,1020.004142,Satisfactory
Mumbai,30-08-2018,26.49,67.74,9.12,31.34,40.48,,1.29,11.08,47.01,0.47,,,71,3.793849994,77.29507426,0.724566029,1006.245618,Satisfactory
Mumbai,31-08-2018,25.69,61.92,12.02,29.3,41.33,,1.31,11.4,48.2,0.35,,,70,8.06459548,13.70213571,22.69078242,1009.096713,Satisfactory
Mumbai,01-09-2018,28.24,71.66,14.73,27.72,42.45,,1.31,13.66,44.98,0.3,,,71,1.691075023,46.84429479,15.79725883,1025.140009,Satisfactory
Mumbai,02-09-2018,24.03,56.21,13.42,25.98,39.41,,1.32,12.45,47.94,0.41,,,70,25.17158818,82.75955478,22.70343894,1005.899397,Satisfactory
Mumbai,03-09-2018,26.35,57.69,15.1,23.5,38.61,,1.31,15.45,49.4,0.29,,,69,-3.948540598,96.91969085,11.08886789,1003.128329,Satisfactory
Mumbai,04-09-2018,23.49,54.7,17.67,20.7,38.38,,1.31,14.73,42.47,0.39,,,70,31.70699552,16.33644418,8.99661714,1030.414241,Satisfactory
Mumbai,05-09-2018,22.67,56.3,13.13,24.62,37.66,,1.23,14.35,46.98,0.39,,,68,29.69117266,42.00326556,2.736104119,1030.641195,Satisfactory
Mumbai,06-09-2018,25.5,60.73,10.1,26.53,35.96,,0.98,13.51,43.64,0.28,,,60,-14.85829778,21.9662149,21.62274861,1025.923648,Satisfactory
Mumbai,07-09-2018,27.31,67.46,14.55,31.49,46.03,,0.97,15.23,39.31,0.42,,,65,32.12020019,49.21488616,1.610949472,1021.018471,Satisfactory
Mumbai,08-09-2018,26.77,64.56,13.03,30.32,43.35,,0.99,15.65,42.69,0.37,,,67,16.34636665,92.96720013,23.18624484,1036.202539,Satisfactory
Mumbai,09-09-2018,24.28,67.13,18.89,31.12,49.99,,1.1,16.27,39.83,0.97,,,70,15.14601715,57.37652986,20.85341328,999.2759146,Satisfactory
Mumbai,10-09-2018,21.84,63.71,55.28,26.24,80.08,,1.27,12.41,24.91,1.3,,,84,0.668736624,94.50724234,21.32246379,1017.197813,Satisfactory
